satisfaction_level,last_evaluation,number_of_projects,average_monthly_hours,years_at_company,work_accident,left,promotion_last_5years,department,test,salary
0.9,0.73,2,203,4,0,0,0,support,0.007192118,medium
0.94,0.95,5,170,3,0,0,0,support,0.027941176,medium
0.8,0.86,3,203,3,0,0,0,support,0.01270936,medium
1,0.86,2,264,3,0,0,0,IT,0.006515152,medium
0.49,0.63,3,181,3,1,0,0,product_mng,0.010441989,medium
0.9,0.93,3,209,3,0,0,0,product_mng,0.013349282,medium
0.82,0.89,4,239,2,0,0,0,product_mng,0.014895397,medium
0.59,0.48,3,197,3,0,0,0,product_mng,0.007309645,medium
0.97,0.57,4,150,2,0,0,0,IT,0.0152,medium
0.69,0.88,3,164,10,0,0,0,management,0.016097561,medium
0.73,0.84,3,216,8,0,0,0,management,0.011666667,medium
0.48,0.74,2,271,8,1,0,0,management,0.005461255,medium
0.94,0.49,4,176,8,0,0,0,management,0.011136364,medium
0.74,0.73,3,156,8,0,0,0,management,0.014038462,medium
0.65,0.63,4,143,8,0,0,0,management,0.017622378,medium
0.93,0.94,4,233,6,0,0,0,IT,0.016137339,medium
0.57,0.67,3,138,6,1,0,0,IT,0.014565217,medium
0.9,0.49,3,259,6,0,0,0,IT,0.005675676,medium
0.55,0.86,4,169,6,0,0,0,IT,0.02035503,medium
0.59,0.73,3,172,6,0,0,0,product_mng,0.012732558,medium
0.72,0.98,4,156,3,0,0,0,product_mng,0.025128205,medium
0.87,0.52,4,140,3,0,0,0,product_mng,0.014857143,medium
0.86,0.82,4,212,2,0,0,0,product_mng,0.015471698,medium
0.61,0.5,4,269,3,0,0,0,IT,0.007434944,medium
0.45,0.63,5,111,5,0,0,0,management,0.028378378,medium
0.51,0.63,4,198,2,0,0,0,management,0.012727273,medium
0.87,0.92,4,263,3,0,0,0,management,0.013992395,medium
0.29,0.38,5,191,5,0,0,0,management,0.009947644,medium
0.57,0.64,3,188,3,0,0,0,management,0.010212766,medium
0.69,0.83,4,252,3,0,0,0,management,0.013174603,medium
0.29,0.75,6,271,10,0,0,0,sales,0.016605166,medium
0.54,0.83,4,201,8,1,0,0,sales,0.016517413,medium
0.25,0.9,6,229,8,0,0,0,sales,0.023580786,medium
0.71,0.76,4,148,8,0,0,0,accounting,0.020540541,medium
0.96,0.84,3,147,8,0,0,0,accounting,0.017142857,medium
0.8,0.9,4,211,8,0,0,0,accounting,0.017061611,medium
0.82,0.87,5,145,6,0,0,0,hr,0.03,medium
0.19,0.97,6,269,6,0,0,0,hr,0.021635688,medium
0.43,0.74,4,129,6,0,0,0,hr,0.022945736,medium
0.62,0.84,3,270,6,0,0,0,hr,0.009333333,medium
0.75,0.85,3,250,6,0,0,0,technical,0.0102,medium
0.56,0.48,5,192,2,1,0,0,technical,0.0125,medium
0.99,0.8,3,209,2,0,0,0,support,0.011483254,medium
0.37,0.69,2,146,3,0,0,0,support,0.009452055,medium
0.77,0.87,3,275,4,1,0,0,support,0.009490909,medium
0.7,0.88,4,180,2,0,0,0,support,0.019555556,medium
0.8,0.74,3,228,3,0,0,0,technical,0.009736842,medium
0.52,0.63,3,204,3,0,0,0,technical,0.009264706,medium
0.69,0.55,3,172,2,0,0,0,technical,0.009593023,medium
0.6,0.62,5,274,3,0,0,0,management,0.011313869,medium
0.74,0.64,3,136,2,0,0,0,IT,0.014117647,medium
0.69,0.82,4,252,3,1,0,0,IT,0.013015873,medium
0.78,0.89,4,137,3,0,0,0,IT,0.025985401,medium
0.77,0.75,4,191,3,0,0,0,IT,0.015706806,medium
0.91,0.68,4,132,4,0,0,0,IT,0.020606061,medium
0.54,0.68,6,249,5,0,0,0,product_mng,0.016385542,medium
0.48,0.77,6,274,6,0,0,0,product_mng,0.016861314,medium
0.55,0.96,3,194,3,0,0,0,product_mng,0.014845361,medium
0.17,0.36,6,191,2,0,0,0,product_mng,0.011308901,medium
0.77,0.83,5,216,4,0,0,0,IT,0.019212963,medium
0.93,0.98,3,241,3,0,0,0,IT,0.01219917,medium
0.65,0.91,4,243,5,1,0,0,IT,0.014979424,medium
0.67,0.52,4,207,3,0,0,0,IT,0.010048309,medium
0.95,0.88,3,199,3,0,0,0,IT,0.013266332,medium
0.61,0.97,6,286,4,0,0,0,product_mng,0.02034965,medium
0.85,0.81,4,260,3,0,0,0,product_mng,0.012461538,medium
0.61,0.96,3,214,2,0,0,0,IT,0.013457944,medium
0.65,0.9,6,217,4,1,0,1,RandD,0.024884793,medium
0.92,0.93,4,225,2,0,0,1,RandD,0.016533333,medium
0.37,0.41,2,113,3,0,0,1,RandD,0.007256637,medium
0.48,0.77,5,250,2,0,0,1,RandD,0.0154,medium
0.82,0.91,5,271,2,0,0,1,RandD,0.016789668,medium
0.84,0.75,4,135,3,0,0,1,RandD,0.022222222,medium
0.57,0.46,2,100,6,1,0,1,marketing,0.0092,medium
0.8,0.75,4,224,3,0,0,1,sales,0.013392857,medium
0.17,0.57,4,116,3,0,0,0,sales,0.019655172,medium
0.94,0.51,3,242,3,0,0,0,sales,0.006322314,medium
0.77,0.89,4,153,7,0,0,0,sales,0.023267974,medium
1,0.72,5,194,7,1,0,0,sales,0.018556701,medium
0.49,0.65,4,233,7,0,0,0,sales,0.011158798,medium
0.38,0.43,3,188,7,0,0,0,sales,0.006861702,medium
0.6,0.54,4,182,6,0,0,0,sales,0.011868132,medium
0.5,0.82,2,286,6,0,0,0,sales,0.005734266,medium
0.93,0.95,5,176,6,0,0,1,accounting,0.026988636,medium
0.5,0.71,4,163,8,0,0,1,hr,0.017423313,medium
0.55,0.4,3,139,8,0,0,1,hr,0.008633094,medium
0.95,0.84,3,261,8,1,0,1,hr,0.009655172,medium
0.48,0.42,2,275,6,1,0,1,hr,0.003054545,medium
0.62,0.79,3,259,3,0,0,0,support,0.009150579,medium
0.49,0.57,3,192,3,0,0,0,technical,0.00890625,medium
0.48,0.81,4,149,2,0,0,0,management,0.021744966,medium
0.69,0.56,4,149,3,0,0,0,IT,0.015033557,medium
0.4,0.89,2,165,3,0,0,0,IT,0.010787879,medium
0.72,0.8,3,222,3,0,0,0,IT,0.010810811,medium
0.75,0.84,5,222,3,1,0,0,IT,0.018918919,medium
0.5,0.77,3,265,3,0,0,0,IT,0.008716981,medium
0.78,0.5,5,247,4,0,0,0,product_mng,0.010121457,medium
0.76,0.45,4,147,2,0,0,0,product_mng,0.012244898,medium
0.99,0.66,3,181,2,0,0,0,IT,0.010939227,medium
0.67,0.64,3,198,2,1,0,0,management,0.00969697,medium
0.76,0.57,5,255,4,0,0,0,management,0.011176471,medium
0.76,0.77,4,169,10,0,0,0,management,0.018224852,medium
0.55,0.64,4,201,10,1,0,0,management,0.012736318,medium
0.74,0.6,4,274,10,1,0,0,management,0.008759124,medium
0.81,0.85,4,134,10,1,0,0,management,0.025373134,medium
0.98,0.67,3,190,10,0,0,0,IT,0.010578947,medium
0.98,0.98,4,170,10,0,0,0,IT,0.023058824,medium
0.7,0.56,4,214,3,0,0,1,management,0.01046729,medium
0.16,0.93,5,210,7,0,0,1,management,0.022142857,medium
0.58,0.59,3,207,7,0,0,1,management,0.008550725,medium
0.66,0.57,4,161,7,0,0,1,management,0.014161491,medium
0.51,0.55,2,102,7,0,0,1,management,0.010784314,medium
0.48,0.84,4,186,7,0,0,1,management,0.018064516,medium
0.96,0.71,3,205,8,1,0,0,management,0.010390244,medium
0.87,0.88,4,140,8,0,0,0,marketing,0.025142857,medium
0.61,0.42,2,103,8,0,0,0,marketing,0.00815534,medium
0.66,0.85,3,178,8,1,0,0,marketing,0.014325843,medium
0.9,0.51,4,137,6,0,0,0,sales,0.014890511,medium
0.64,0.67,3,143,6,0,0,0,sales,0.014055944,medium
0.76,0.82,4,170,6,0,0,0,sales,0.019294118,medium
0.97,0.41,5,135,6,0,0,0,sales,0.015185185,medium
0.69,0.76,3,174,6,0,0,0,sales,0.013103448,medium
0.98,0.55,3,166,6,1,0,0,sales,0.009939759,medium
0.18,0.61,5,174,6,0,0,0,sales,0.017528736,medium
0.62,0.91,3,251,10,0,0,0,sales,0.010876494,medium
0.91,0.64,3,241,10,0,0,0,sales,0.007966805,medium
0.53,0.79,3,221,10,1,0,0,sales,0.010723982,medium
0.69,0.73,4,257,10,1,0,0,sales,0.011361868,medium
0.14,0.58,4,275,10,0,0,0,sales,0.008436364,medium
0.78,0.77,3,244,2,0,0,0,technical,0.009467213,medium
0.57,0.82,4,269,2,0,0,0,technical,0.012193309,medium
0.78,0.68,2,159,3,1,0,0,support,0.008553459,medium
0.57,0.88,4,140,2,0,0,0,support,0.025142857,medium
0.84,0.56,5,224,2,0,0,0,support,0.0125,medium
0.23,0.94,5,242,4,0,0,0,support,0.019421488,medium
0.53,0.37,3,180,3,0,0,0,support,0.006166667,medium
0.82,0.71,3,150,3,0,0,0,support,0.0142,medium
0.59,0.64,5,269,3,0,0,0,support,0.011895911,medium
0.5,0.52,2,178,2,0,0,0,support,0.005842697,medium
1,0.74,2,187,3,0,0,0,support,0.007914439,medium
0.94,0.61,3,140,2,0,0,0,support,0.013071429,medium
0.49,0.94,3,144,3,1,0,0,technical,0.019583333,medium
0.79,0.73,2,147,2,0,0,0,technical,0.009931973,medium
0.83,0.5,6,165,3,0,0,0,management,0.018181818,medium
0.85,0.67,3,176,2,0,0,0,IT,0.011420455,medium
0.73,0.77,3,233,3,0,0,0,sales,0.009914163,medium
0.82,0.8,3,162,3,0,0,0,sales,0.014814815,medium
0.62,0.75,5,165,4,0,0,0,sales,0.022727273,medium
0.87,0.48,5,242,3,0,0,0,sales,0.009917355,medium
0.43,0.65,4,124,2,0,0,0,sales,0.020967742,medium
0.57,0.6,2,163,3,0,0,0,sales,0.007361963,medium
0.91,0.77,3,144,3,0,0,0,sales,0.016041667,medium
0.75,0.59,5,149,4,0,0,0,sales,0.019798658,medium
0.76,0.8,5,217,2,0,0,0,sales,0.01843318,medium
0.85,0.49,4,139,2,0,0,0,sales,0.014100719,medium
0.56,0.67,3,270,2,0,0,0,sales,0.007444444,medium
0.86,0.84,3,177,3,0,0,0,sales,0.014237288,medium
0.98,0.74,3,185,3,0,0,0,sales,0.012,medium
0.42,0.45,3,227,3,0,0,0,sales,0.005947137,medium
0.98,0.89,4,218,2,0,0,0,sales,0.016330275,medium
1,0.93,5,167,3,0,0,0,sales,0.027844311,medium
0.84,0.53,3,210,4,1,0,0,marketing,0.007571429,medium
0.51,0.97,4,258,2,0,0,0,sales,0.01503876,medium
0.15,0.75,3,150,4,0,0,1,accounting,0.015,medium
0.97,0.79,5,259,3,0,0,1,support,0.015250965,medium
0.67,0.69,3,231,3,0,0,1,technical,0.008961039,medium
0.48,0.67,4,220,3,0,0,1,management,0.012181818,medium
0.69,0.58,4,149,3,0,0,1,marketing,0.01557047,medium
0.6,0.62,3,238,4,0,0,1,marketing,0.007815126,medium
0.82,0.71,2,209,5,0,0,1,marketing,0.006794258,medium
0.86,0.95,4,149,3,0,0,1,sales,0.025503356,medium
0.69,0.59,4,264,3,0,0,0,sales,0.008939394,medium
0.94,0.51,6,239,5,0,0,0,sales,0.012803347,medium
0.5,1,4,258,3,0,0,0,sales,0.015503876,medium
0.16,0.72,3,203,3,0,0,0,sales,0.010640394,medium
0.89,0.99,2,258,3,0,0,0,sales,0.007674419,medium
0.75,0.89,6,250,2,0,0,0,marketing,0.02136,medium
0.78,0.96,3,202,4,1,0,0,marketing,0.014257426,medium
0.54,0.52,4,173,2,0,0,0,marketing,0.012023121,medium
0.77,0.71,5,250,3,1,0,0,sales,0.0142,medium
0.89,0.63,4,270,3,1,0,0,sales,0.009333333,medium
0.16,0.98,3,232,5,0,0,0,sales,0.012672414,medium
0.77,0.99,4,260,3,0,0,0,sales,0.015230769,medium
0.69,0.48,5,232,4,0,0,0,sales,0.010344828,medium
0.61,0.81,4,134,3,0,0,0,sales,0.024179104,medium
0.59,0.81,4,189,3,0,0,0,sales,0.017142857,medium
0.58,0.8,4,113,3,0,0,0,IT,0.028318584,medium
0.88,0.67,5,264,3,0,0,0,product_mng,0.012689394,medium
0.52,0.52,4,168,3,0,0,0,product_mng,0.012380952,medium
0.57,0.46,3,186,3,1,0,0,IT,0.007419355,medium
0.73,0.54,4,167,3,0,0,0,IT,0.012934132,medium
0.28,0.59,6,281,3,0,0,0,product_mng,0.012597865,medium
0.77,0.65,3,156,4,0,0,0,product_mng,0.0125,medium
0.67,0.65,3,265,3,0,0,0,product_mng,0.007358491,medium
0.5,0.53,3,142,3,1,0,0,product_mng,0.011197183,medium
0.32,0.47,3,143,4,0,0,0,IT,0.00986014,medium
0.57,0.78,3,134,3,0,0,0,RandD,0.017462687,medium
0.51,0.8,5,268,3,0,0,0,RandD,0.014925373,medium
0.61,0.6,3,255,2,0,0,0,RandD,0.007058824,medium
0.83,0.73,4,157,2,0,0,0,RandD,0.018598726,medium
0.87,0.97,5,151,3,0,0,0,RandD,0.032119205,medium
0.7,0.63,3,157,2,0,0,0,RandD,0.012038217,medium
0.68,0.99,3,159,2,0,0,0,accounting,0.018679245,medium
0.75,0.53,4,224,4,1,0,0,support,0.009464286,medium
0.7,0.53,3,215,7,1,0,0,technical,0.007395349,medium
0.59,0.94,5,157,7,1,0,0,management,0.029936306,medium
0.72,0.88,5,216,10,1,0,0,support,0.02037037,medium
0.59,0.92,3,203,10,0,0,0,support,0.013596059,medium
0.98,0.49,3,199,10,0,0,0,technical,0.007386935,medium
0.39,0.52,2,102,8,0,0,0,technical,0.010196078,medium
0.93,0.87,4,139,8,0,0,0,technical,0.025035971,medium
0.71,0.97,5,208,8,1,0,0,management,0.023317308,medium
0.49,0.54,4,215,4,0,0,0,IT,0.010046512,medium
0.63,0.93,4,233,3,0,0,0,IT,0.015965665,medium
0.45,0.64,3,169,10,0,0,0,IT,0.011360947,medium
0.77,0.64,3,190,10,1,0,0,IT,0.010105263,medium
0.77,0.63,4,236,7,0,0,0,IT,0.010677966,medium
0.5,0.92,4,266,7,0,0,0,product_mng,0.013834586,medium
0.83,0.67,3,175,3,0,0,0,product_mng,0.011485714,medium
0.47,0.76,6,174,10,0,0,0,IT,0.026206897,medium
0.6,0.9,4,260,2,0,0,0,sales,0.013846154,medium
0.17,0.66,6,224,3,0,0,0,sales,0.017678571,medium
0.74,0.49,4,233,3,0,0,0,sales,0.008412017,medium
0.44,0.41,3,125,7,0,0,0,sales,0.00984,medium
0.51,0.89,4,233,7,0,0,0,sales,0.01527897,medium
0.86,0.57,3,162,7,0,0,0,sales,0.010555556,medium
0.96,0.48,4,198,7,0,0,0,sales,0.00969697,medium
0.87,0.82,4,198,7,0,0,0,sales,0.016565657,medium
0.58,0.79,3,243,3,1,0,0,sales,0.009753086,medium
0.24,0.56,4,281,7,0,0,0,sales,0.00797153,medium
0.42,0.8,4,259,7,1,0,0,sales,0.012355212,medium
0.65,0.94,4,184,7,0,0,0,sales,0.020434783,medium
0.73,0.92,6,189,3,1,0,0,sales,0.029206349,medium
0.63,0.6,4,258,3,0,0,0,sales,0.009302326,medium
0.95,0.48,4,225,3,0,0,0,sales,0.008533333,medium
0.52,0.83,5,145,3,0,0,0,sales,0.02862069,medium
0.96,0.55,3,164,3,0,0,0,sales,0.010060976,medium
0.66,0.51,4,254,2,0,0,0,sales,0.008031496,medium
0.98,0.44,4,154,6,1,0,0,sales,0.011428571,medium
0.56,0.79,5,248,3,0,0,0,sales,0.015927419,medium
0.97,0.54,3,154,8,1,0,0,sales,0.010519481,medium
0.72,0.92,3,242,8,0,0,0,sales,0.011404959,medium
0.74,0.78,4,194,8,0,0,0,sales,0.016082474,medium
0.2,0.6,5,261,8,0,0,0,sales,0.011494253,medium
0.73,0.56,3,245,8,0,0,0,sales,0.006857143,medium
0.78,0.8,3,135,7,0,0,0,sales,0.017777778,medium
0.82,0.65,5,178,7,1,0,0,sales,0.018258427,medium
0.54,0.64,3,190,7,0,0,0,sales,0.010105263,medium
0.95,0.84,3,240,7,0,0,0,sales,0.0105,medium
0.65,0.85,4,172,3,0,0,0,sales,0.019767442,medium
0.83,0.55,3,271,7,0,0,0,sales,0.006088561,medium
0.15,0.6,5,188,7,0,0,0,sales,0.015957447,medium
0.59,0.59,4,197,7,0,0,0,IT,0.011979695,medium
0.99,0.94,5,151,3,0,0,0,product_mng,0.031125828,medium
0.76,0.72,3,263,3,0,0,0,product_mng,0.008212928,medium
0.64,0.67,2,223,3,0,0,0,product_mng,0.006008969,medium
0.95,0.75,4,151,3,0,0,0,product_mng,0.01986755,medium
0.72,0.75,4,211,4,0,0,0,sales,0.014218009,medium
0.49,0.94,4,175,3,0,0,0,sales,0.021485714,medium
0.57,0.91,4,224,10,0,0,0,sales,0.01625,medium
0.63,0.65,3,190,10,0,0,0,sales,0.010263158,medium
0.91,0.63,5,240,7,0,0,0,sales,0.013125,medium
0.7,0.68,5,225,7,0,0,0,sales,0.015111111,medium
0.66,0.95,5,192,7,0,0,0,sales,0.024739583,medium
0.77,0.48,5,262,7,0,0,0,IT,0.009160305,medium
0.68,0.97,3,250,3,1,0,0,product_mng,0.01164,medium
0.34,0.46,3,155,10,0,0,0,product_mng,0.008903226,medium
0.97,0.64,4,238,10,1,0,0,product_mng,0.010756303,medium
0.57,0.75,4,249,10,0,0,0,product_mng,0.012048193,medium
0.66,0.65,3,272,10,0,0,0,IT,0.007169118,medium
0.41,0.67,6,221,10,0,0,0,marketing,0.018190045,medium
0.94,0.64,5,247,10,0,0,0,sales,0.012955466,medium
0.91,0.61,4,135,10,0,0,0,accounting,0.018074074,medium
0.7,0.84,3,260,4,1,0,0,support,0.009692308,medium
0.69,0.65,3,153,2,0,0,0,marketing,0.012745098,medium
0.2,0.68,5,167,7,0,0,0,marketing,0.020359281,medium
0.9,0.85,3,158,7,0,0,0,marketing,0.016139241,medium
0.76,0.85,3,180,7,0,0,0,sales,0.014166667,medium
0.88,0.51,3,211,7,0,0,0,sales,0.007251185,medium
0.31,0.63,4,104,7,1,0,0,sales,0.024230769,medium
0.17,0.66,6,174,3,0,0,0,sales,0.022758621,medium
0.91,0.77,3,195,7,0,0,0,sales,0.011846154,medium
0.97,0.38,5,211,7,1,0,0,sales,0.009004739,medium
0.61,0.77,5,232,7,0,0,0,sales,0.016594828,medium
0.62,0.82,3,204,10,0,0,0,accounting,0.012058824,medium
0.69,0.43,5,113,8,0,0,0,technical,0.019026549,medium
0.5,0.91,4,144,8,0,0,0,management,0.025277778,medium
0.71,0.93,5,140,8,0,0,0,marketing,0.033214286,medium
0.5,0.68,3,245,4,0,0,0,marketing,0.008326531,medium
0.95,0.77,5,199,10,1,0,0,sales,0.019346734,medium
0.17,0.61,6,154,10,1,0,0,sales,0.023766234,medium
0.92,0.68,4,138,7,0,0,0,sales,0.019710145,medium
0.27,0.42,6,173,7,0,0,0,sales,0.014566474,medium
0.93,0.98,4,189,10,0,0,0,sales,0.020740741,medium
0.58,0.67,5,133,10,0,0,0,technical,0.02518797,medium
0.96,0.6,3,160,10,0,0,0,support,0.01125,medium
0.69,0.85,3,153,10,0,0,0,support,0.016666667,medium
0.42,0.44,3,183,2,0,0,0,product_mng,0.007213115,medium
0.51,0.75,3,133,3,0,0,0,sales,0.016917293,medium
0.23,0.7,3,123,5,0,0,0,sales,0.017073171,medium
0.77,0.58,4,202,3,0,0,0,sales,0.011485149,medium
0.54,0.63,4,140,3,0,0,0,sales,0.018,medium
0.31,0.63,3,150,3,1,0,0,sales,0.0126,medium
0.98,0.74,4,151,3,0,0,0,sales,0.019602649,medium
0.16,0.95,6,117,7,0,0,0,sales,0.048717949,medium
0.54,0.78,3,156,7,0,0,0,sales,0.015,medium
0.73,0.48,3,211,7,0,0,0,sales,0.006824645,medium
0.16,0.63,6,286,7,0,0,1,sales,0.013216783,medium
0.57,0.82,5,233,7,0,0,1,sales,0.017596567,medium
0.88,0.88,4,222,3,1,0,1,sales,0.015855856,medium
0.95,0.81,4,258,7,0,0,1,sales,0.01255814,medium
0.27,0.76,4,108,10,0,0,0,sales,0.028148148,medium
0.67,0.49,3,247,10,0,0,0,sales,0.005951417,medium
0.48,0.7,3,213,10,0,0,0,sales,0.009859155,medium
0.99,0.6,4,209,8,1,0,0,IT,0.011483254,medium
0.49,0.88,4,240,8,0,0,0,product_mng,0.014666667,medium
0.39,0.45,3,100,8,1,0,0,product_mng,0.0135,medium
0.99,0.92,4,265,4,1,0,0,product_mng,0.013886792,medium
0.78,0.57,3,209,3,0,0,0,product_mng,0.008181818,medium
0.5,0.73,3,154,10,0,0,0,IT,0.014220779,medium
0.32,0.48,4,117,10,0,0,1,marketing,0.016410256,medium
0.88,0.83,4,273,10,0,0,0,sales,0.012161172,medium
0.81,0.9,4,270,10,0,0,0,accounting,0.013333333,medium
0.72,0.99,4,239,3,0,0,0,marketing,0.016569038,medium
0.9,0.54,4,172,4,0,0,0,sales,0.01255814,medium
0.98,0.91,3,188,4,0,0,0,accounting,0.014521277,medium
0.56,0.74,3,265,3,0,0,0,support,0.008377358,medium
0.77,0.82,3,153,3,1,0,0,technical,0.016078431,medium
0.61,0.89,4,242,2,0,0,0,management,0.014710744,medium
0.97,0.61,4,262,3,1,0,1,marketing,0.009312977,medium
0.61,0.42,3,145,4,0,0,1,sales,0.008689655,medium
0.72,0.71,4,256,3,0,0,1,sales,0.01109375,medium
0.67,0.91,2,245,2,1,0,1,sales,0.007428571,medium
0.9,0.56,3,151,3,0,0,0,sales,0.011125828,medium
0.68,0.54,4,146,4,0,0,1,marketing,0.014794521,medium
0.75,0.79,4,263,3,0,0,1,marketing,0.012015209,medium
0.29,0.57,5,134,2,0,0,1,marketing,0.021268657,medium
0.81,0.81,5,250,4,0,0,1,sales,0.0162,medium
0.53,0.68,4,173,3,0,0,0,sales,0.015722543,medium
0.42,0.96,6,173,3,0,0,0,sales,0.033294798,medium
0.64,0.67,4,252,3,1,0,0,sales,0.010634921,medium
0.63,0.5,2,230,4,0,0,0,sales,0.004347826,medium
0.81,0.81,4,212,2,1,0,0,sales,0.015283019,medium
0.71,0.66,5,187,2,0,0,0,sales,0.017647059,medium
0.7,0.83,5,241,2,0,0,0,sales,0.017219917,medium
0.53,1,3,164,4,0,0,0,IT,0.018292683,medium
0.7,0.95,3,158,2,0,0,0,product_mng,0.018037975,medium
0.43,0.88,2,149,4,0,0,0,product_mng,0.011812081,medium
0.49,0.62,4,161,2,0,0,0,IT,0.015403727,medium
0.92,1,4,261,4,0,0,0,sales,0.01532567,medium
0.59,0.54,4,176,2,0,0,0,technical,0.012272727,medium
0.77,0.55,3,217,3,0,0,0,support,0.007603687,medium
0.74,0.87,5,224,2,0,0,0,support,0.019419643,medium
0.67,0.97,4,196,3,0,0,0,support,0.019795918,medium
0.56,0.59,3,223,3,0,0,0,support,0.00793722,medium
0.84,0.44,5,131,5,1,0,0,support,0.016793893,medium
0.53,0.77,2,167,2,0,0,0,support,0.009221557,medium
0.86,0.71,5,273,3,0,0,0,support,0.013003663,medium
0.77,0.68,3,98,3,0,0,0,support,0.020816327,medium
0.97,0.94,4,253,3,0,0,0,support,0.01486166,medium
0.69,0.87,5,174,3,0,0,0,support,0.025,medium
0.4,0.47,5,173,5,0,0,0,technical,0.013583815,medium
0.33,0.41,2,198,4,0,0,0,technical,0.004141414,medium
0.68,0.66,3,238,2,0,0,0,management,0.008319328,medium
0.78,0.8,3,256,2,0,0,0,IT,0.009375,medium
0.89,0.55,4,159,2,0,0,0,sales,0.013836478,medium
0.74,0.94,4,157,2,0,0,0,sales,0.023949045,medium
0.83,0.57,2,222,2,0,0,0,sales,0.005135135,medium
0.24,0.88,5,199,5,1,0,0,sales,0.022110553,medium
0.93,0.89,3,255,7,1,0,0,sales,0.010470588,medium
0.96,0.62,4,253,7,0,0,0,sales,0.009802372,medium
0.16,0.68,5,149,7,1,0,0,sales,0.022818792,medium
0.21,0.85,6,285,7,0,0,0,sales,0.017894737,medium
0.69,0.54,3,164,7,0,0,0,sales,0.009878049,medium
0.66,0.96,3,243,3,1,0,0,sales,0.011851852,medium
0.67,0.39,2,207,7,0,0,0,sales,0.003768116,medium
0.85,0.58,4,186,7,0,0,0,sales,0.012473118,medium
0.91,0.82,2,241,3,0,0,0,sales,0.006804979,medium
0.96,0.68,3,206,3,0,0,0,sales,0.009902913,medium
0.74,0.7,4,273,3,0,0,0,sales,0.01025641,medium
0.94,0.99,2,157,3,0,0,0,sales,0.012611465,medium
0.58,1,4,220,10,0,0,0,marketing,0.018181818,medium
0.88,0.74,3,273,10,0,0,0,sales,0.008131868,medium
0.85,0.72,3,245,10,0,0,0,accounting,0.008816327,medium
0.99,0.68,5,264,10,1,0,0,support,0.012878788,medium
0.94,0.73,3,268,10,0,0,0,technical,0.008171642,medium
0.63,0.94,3,172,3,0,0,0,management,0.016395349,medium
0.85,0.9,3,245,3,0,0,0,marketing,0.011020408,medium
0.95,0.66,5,192,3,0,0,0,marketing,0.0171875,medium
0.71,0.69,4,222,4,0,0,0,sales,0.012432432,medium
0.52,0.62,5,239,2,0,0,0,sales,0.012970711,medium
0.48,0.72,3,143,4,0,0,0,sales,0.015104895,medium
0.82,0.79,3,160,3,0,0,0,sales,0.0148125,medium
0.49,0.71,4,178,8,0,0,0,IT,0.015955056,medium
0.82,0.58,5,263,8,0,0,0,IT,0.011026616,medium
0.9,0.82,3,133,8,0,0,0,marketing,0.018496241,medium
0.62,0.72,3,149,3,1,0,0,marketing,0.014496644,medium
0.61,0.68,3,193,2,0,0,0,marketing,0.010569948,medium
0.52,0.55,5,174,3,1,0,0,sales,0.015804598,medium
0.79,0.87,4,223,5,0,0,0,sales,0.015605381,medium
0.49,0.89,4,201,8,0,0,0,sales,0.017711443,medium
0.73,0.67,2,139,8,0,0,0,sales,0.009640288,medium
0.67,0.49,5,241,8,0,0,0,sales,0.010165975,medium
0.52,0.61,4,187,4,1,0,0,sales,0.013048128,medium
0.72,0.64,4,192,3,0,0,0,sales,0.013333333,medium
0.48,0.5,5,142,4,0,0,0,IT,0.017605634,medium
0.19,0.79,4,229,4,0,0,0,product_mng,0.013799127,medium
0.49,0.49,4,212,7,0,0,0,product_mng,0.009245283,medium
0.6,0.53,2,235,7,0,0,0,IT,0.004510638,medium
0.62,0.85,3,237,3,1,0,0,IT,0.010759494,medium
0.8,0.86,5,262,6,0,1,0,sales,0.016412214,medium
0.11,0.88,7,272,4,0,1,0,sales,0.022647059,medium
0.85,0.91,5,226,5,0,1,0,management,0.020132743,medium
0.11,0.93,7,308,4,0,1,0,IT,0.021136364,medium
0.1,0.95,6,244,5,0,1,0,IT,0.023360656,medium
0.36,0.56,2,132,3,0,1,0,IT,0.008484848,medium
0.11,0.94,6,286,4,0,1,0,IT,0.01972028,medium
0.81,0.7,6,161,4,0,1,0,IT,0.026086957,medium
0.43,0.54,2,153,3,0,1,0,product_mng,0.007058824,medium
0.9,0.98,4,264,6,0,1,0,product_mng,0.014848485,medium
0.76,0.86,5,223,5,1,1,0,product_mng,0.019282511,medium
0.43,0.5,2,135,3,0,1,0,product_mng,0.007407407,medium
0.74,0.99,2,277,3,0,1,0,IT,0.007148014,medium
0.09,0.77,5,275,4,0,1,0,product_mng,0.014,medium
0.11,0.97,6,277,4,0,1,0,product_mng,0.02101083,medium
0.11,0.79,7,306,4,0,1,0,product_mng,0.018071895,medium
0.1,0.83,6,295,4,0,1,0,product_mng,0.016881356,medium
0.4,0.54,2,137,3,0,1,0,marketing,0.007883212,medium
0.9,1,5,221,6,0,1,0,sales,0.022624434,medium
0.38,0.52,2,154,3,0,1,0,sales,0.006753247,medium
0.36,0.52,2,147,3,0,1,0,sales,0.00707483,medium
0.42,0.46,2,150,3,0,1,0,sales,0.006133333,medium
0.09,0.94,7,267,4,0,1,0,sales,0.024644195,medium
0.43,0.52,2,158,3,0,1,0,sales,0.006582278,medium
